TSR,CP_DART
0,0
1.00945945945946,0.00117647058823533
2.00675675675676,0.0176470588235295
3.00405405405405,0.16
4.00135135135135,0.357647058823529
4.99864864864865,0.338823529411765
6.02027027027027,0.257647058823529
7.00540540540541,0.0829411764705882
7.50405405405405,-0.0188235294117647
